filename,timestamp,posixtime,latitude,longitude,elevation,gps_type,geometry
156_SubZero__191407.20_T1HR1H.dat,2022-01-07 19:14:16.408,1641582856.408,-71.615279,-8.4195747,98.19,4,POINT Z (-8.4195747 -71.615279 98.19)
157_SubZero__191426.30_T1HR1H.dat,2022-01-07 19:14:35.505,1641582875.505,-71.6152693,-8.4195631,98.16,4,POINT Z (-8.4195631 -71.6152693 98.16)
158_SubZero__191445.30_T1HR1H.dat,2022-01-07 19:14:54.510,1641582894.51,-71.6152602,-8.4195502,98.16,4,POINT Z (-8.4195502 -71.6152602 98.16)
159_SubZero__191504.20_T1HR1H.dat,2022-01-07 19:15:13.399,1641582913.399,-71.6152509,-8.4195365,98.15,4,POINT Z (-8.4195365 -71.6152509 98.15)
160_SubZero__191523.20_T1HR1H.dat,2022-01-07 19:15:32.416,1641582932.416,-71.6152415,-8.4195213,98.13,4,POINT Z (-8.4195213 -71.6152415 98.13)
161_SubZero__191542.10_T1HR1H.dat,2022-01-07 19:15:51.316,1641582951.316,-71.6152328,-8.4195057,98.15,4,POINT Z (-8.4195057 -71.6152328 98.15)
162_SubZero__191601_T1HR1H.dat,2022-01-07 19:16:10.215,1641582970.215,-71.6152241,-8.4194915,98.18,4,POINT Z (-8.4194915 -71.6152241 98.18)
163_SubZero__191620_T1HR1H.dat,2022-01-07 19:16:29.209,1641582989.209,-71.6152161,-8.4194769,98.22,4,POINT Z (-8.4194769 -71.6152161 98.22)
164_SubZero__191639.10_T1HR1H.dat,2022-01-07 19:16:48.315,1641583008.315,-71.6152074,-8.4194658,98.23,4,POINT Z (-8.4194658 -71.6152074 98.23)
165_SubZero__191657.90_T1HR1H.dat,2022-01-07 19:17:07.107,1641583027.107,-71.6151986,-8.4194484,98.19,4,POINT Z (-8.4194484 -71.6151986 98.19)
166_SubZero__191717.50_T1HR1H.dat,2022-01-07 19:17:26.709,1641583046.709,-71.6151905,-8.419432,98.21,4,POINT Z (-8.419432 -71.6151905 98.21)
167_SubZero__191737.30_T1HR1H.dat,2022-01-07 19:17:46.514,1641583066.514,-71.615182,-8.4194168,98.24,4,POINT Z (-8.4194168 -71.615182 98.24)
168_SubZero__191756.80_T1HR1H.dat,2022-01-07 19:18:06.016,1641583086.016,-71.6151734,-8.4194004,98.3,4,POINT Z (-8.4194004 -71.6151734 98.3)
169_SubZero__191816.50_T1HR1H.dat,2022-01-07 19:18:25.714,1641583105.714,-71.6151664,-8.4193874,98.28,4,POINT Z (-8.4193874 -71.6151664 98.28)
170_SubZero__191834.80_T1HR1H.dat,2022-01-07 19:18:44.017,1641583124.017,-71.6151579,-8.4193731,98.28,4,POINT Z (-8.4193731 -71.6151579 98.28)
171_SubZero__191853.40_T1HR1H.dat,2022-01-07 19:19:02.609,1641583142.609,-71.6151486,-8.4193565,98.22,4,POINT Z (-8.4193565 -71.6151486 98.22)
172_SubZero__191912.20_T1HR1H.dat,2022-01-07 19:19:21.419,1641583161.419,-71.6151398,-8.4193397,98.23,4,POINT Z (-8.4193397 -71.6151398 98.23)
173_SubZero__191931.10_T1HR1H.dat,2022-01-07 19:19:40.320,1641583180.32,-71.6151314,-8.419323,98.24,4,POINT Z (-8.419323 -71.6151314 98.24)
174_SubZero__191950.40_T1HR1H.dat,2022-01-07 19:19:59.618,1641583199.618,-71.6151233,-8.4193074,98.28,4,POINT Z (-8.4193074 -71.6151233 98.28)
175_SubZero__192009.20_T1HR1H.dat,2022-01-07 19:20:18.414,1641583218.414,-71.6151151,-8.4192932,98.3,4,POINT Z (-8.4192932 -71.6151151 98.3)
176_SubZero__192028_T1HR1H.dat,2022-01-07 19:20:37.225,1641583237.225,-71.615106,-8.4192788,98.31,4,POINT Z (-8.4192788 -71.615106 98.31)
177_SubZero__192046.50_T1HR1H.dat,2022-01-07 19:20:55.718,1641583255.718,-71.6150977,-8.4192656,98.29,4,POINT Z (-8.4192656 -71.6150977 98.29)
178_SubZero__192105.10_T1HR1H.dat,2022-01-07 19:21:14.322,1641583274.322,-71.6150887,-8.4192491,98.29,4,POINT Z (-8.4192491 -71.6150887 98.29)
179_SubZero__192124.10_T1HR1H.dat,2022-01-07 19:21:33.323,1641583293.323,-71.6150797,-8.4192316,98.27,4,POINT Z (-8.4192316 -71.6150797 98.27)
180_SubZero__192142.80_T1HR1H.dat,2022-01-07 19:21:52.013,1641583312.013,-71.6150714,-8.4192177,98.3,4,POINT Z (-8.4192177 -71.6150714 98.3)
181_SubZero__192201.30_T1HR1H.dat,2022-01-07 19:22:10.521,1641583330.521,-71.6150627,-8.4192014,98.29,4,POINT Z (-8.4192014 -71.6150627 98.29)
182_SubZero__192220.30_T1HR1H.dat,2022-01-07 19:22:29.509,1641583349.509,-71.6150535,-8.4191852,98.29,4,POINT Z (-8.4191852 -71.6150535 98.29)
183_SubZero__192238.70_T1HR1H.dat,2022-01-07 19:22:47.909,1641583367.909,-71.615045,-8.4191712,98.29,4,POINT Z (-8.4191712 -71.615045 98.29)
184_SubZero__192257.10_T1HR1H.dat,2022-01-07 19:23:06.327,1641583386.327,-71.615036,-8.4191554,98.29,4,POINT Z (-8.4191554 -71.615036 98.29)
185_SubZero__192315.70_T1HR1H.dat,2022-01-07 19:23:24.920,1641583404.92,-71.6150274,-8.4191398,98.28,4,POINT Z (-8.4191398 -71.6150274 98.28)
186_SubZero__192333.40_T1HR1H.dat,2022-01-07 19:23:42.626,1641583422.626,-71.6150228,-8.4191322,98.28,4,POINT Z (-8.4191322 -71.6150228 98.28)
1_SubZero__124354.70_T1HR1H.dat,2022-01-08 12:44:03.580,1641645843.58,-71.6150296,-8.4191409,99.69,4,POINT Z (-8.4191409 -71.6150296 99.69)
2_SubZero__124445.30_T1HR1H.dat,2022-01-08 12:44:54.178,1641645894.178,-71.6150296,-8.4191409,99.69,4,POINT Z (-8.4191409 -71.6150296 99.69)
3_SubZero__124504.50_T1HR1H.dat,2022-01-08 12:45:13.385,1641645913.385,-71.6150217,-8.4191275,99.71,4,POINT Z (-8.4191275 -71.6150217 99.71)
4_SubZero__124523.50_T1HR1H.dat,2022-01-08 12:45:32.385,1641645932.385,-71.6150132,-8.4191143,99.7,4,POINT Z (-8.4191143 -71.6150132 99.7)
5_SubZero__124542.90_T1HR1H.dat,2022-01-08 12:45:51.786,1641645951.786,-71.6150045,-8.4191004,99.68,4,POINT Z (-8.4191004 -71.6150045 99.68)
6_SubZero__124602.20_T1HR1H.dat,2022-01-08 12:46:11.089,1641645971.089,-71.6149959,-8.419087,99.68,4,POINT Z (-8.419087 -71.6149959 99.68)
7_SubZero__124621.40_T1HR1H.dat,2022-01-08 12:46:30.288,1641645990.288,-71.6149872,-8.4190744,99.69,4,POINT Z (-8.4190744 -71.6149872 99.69)
8_SubZero__124640.50_T1HR1H.dat,2022-01-08 12:46:49.372,1641646009.372,-71.6149786,-8.4190626,99.68,4,POINT Z (-8.4190626 -71.6149786 99.68)
9_SubZero__124659.40_T1HR1H.dat,2022-01-08 12:47:08.287,1641646028.287,-71.61497,-8.4190493,99.66,4,POINT Z (-8.4190493 -71.61497 99.66)
10_SubZero__124718.80_T1HR1H.dat,2022-01-08 12:47:27.683,1641646047.683,-71.6149609,-8.419036,99.67,4,POINT Z (-8.419036 -71.6149609 99.67)
11_SubZero__124737.90_T1HR1H.dat,2022-01-08 12:47:46.787,1641646066.787,-71.6149526,-8.4190237,99.7,4,POINT Z (-8.4190237 -71.6149526 99.7)
12_SubZero__124756.70_T1HR1H.dat,2022-01-08 12:48:05.589,1641646085.589,-71.614945,-8.4190128,99.7,4,POINT Z (-8.4190128 -71.614945 99.7)
13_SubZero__124815.80_T1HR1H.dat,2022-01-08 12:48:24.679,1641646104.679,-71.6149367,-8.4190015,99.7,4,POINT Z (-8.4190015 -71.6149367 99.7)
14_SubZero__124834.50_T1HR1H.dat,2022-01-08 12:48:43.383,1641646123.383,-71.6149276,-8.4189893,99.7,4,POINT Z (-8.4189893 -71.6149276 99.7)
15_SubZero__124853.80_T1HR1H.dat,2022-01-08 12:49:02.678,1641646142.678,-71.6149187,-8.4189772,99.67,4,POINT Z (-8.4189772 -71.6149187 99.67)
16_SubZero__124912.90_T1HR1H.dat,2022-01-08 12:49:21.789,1641646161.789,-71.6149103,-8.4189646,99.67,4,POINT Z (-8.4189646 -71.6149103 99.67)
17_SubZero__124932.60_T1HR1H.dat,2022-01-08 12:49:41.492,1641646181.492,-71.6149014,-8.4189529,99.68,4,POINT Z (-8.4189529 -71.6149014 99.68)
18_SubZero__124952.50_T1HR1H.dat,2022-01-08 12:50:01.391,1641646201.391,-71.6148949,-8.4189446,99.71,4,POINT Z (-8.4189446 -71.6148949 99.71)
19_SubZero__125018.70_T1HR1H.dat,2022-01-08 12:50:27.589,1641646227.589,-71.6148875,-8.4189346,99.79,4,POINT Z (-8.4189346 -71.6148875 99.79)
20_SubZero__125041.40_T1HR1H.dat,2022-01-08 12:50:50.293,1641646250.293,-71.6148785,-8.4189249,99.77,4,POINT Z (-8.4189249 -71.6148785 99.77)
21_SubZero__125100.30_T1HR1H.dat,2022-01-08 12:51:09.195,1641646269.195,-71.61487,-8.4189109,99.73,4,POINT Z (-8.4189109 -71.61487 99.73)
22_SubZero__125119.30_T1HR1H.dat,2022-01-08 12:51:28.193,1641646288.193,-71.6148619,-8.4188994,99.72,4,POINT Z (-8.4188994 -71.6148619 99.72)
23_SubZero__125138.70_T1HR1H.dat,2022-01-08 12:51:47.593,1641646307.593,-71.6148538,-8.4188888,99.74,4,POINT Z (-8.4188888 -71.6148538 99.74)
24_SubZero__125158.30_T1HR1H.dat,2022-01-08 12:52:07.195,1641646327.195,-71.6148461,-8.4188786,99.76,4,POINT Z (-8.4188786 -71.6148461 99.76)
25_SubZero__125217.20_T1HR1H.dat,2022-01-08 12:52:26.097,1641646346.097,-71.614838,-8.4188685,99.75,4,POINT Z (-8.4188685 -71.614838 99.75)
26_SubZero__125236.60_T1HR1H.dat,2022-01-08 12:52:45.483,1641646365.483,-71.614829,-8.4188565,99.76,4,POINT Z (-8.4188565 -71.614829 99.76)
27_SubZero__125301.10_T1HR1H.dat,2022-01-08 12:53:10.002,1641646390.002,-71.6148205,-8.4188428,99.77,4,POINT Z (-8.4188428 -71.6148205 99.77)
28_SubZero__125320.20_T1HR1H.dat,2022-01-08 12:53:29.100,1641646409.1,-71.614813,-8.4188321,99.84,4,POINT Z (-8.4188321 -71.614813 99.84)
29_SubZero__125341.40_T1HR1H.dat,2022-01-08 12:53:50.292,1641646430.292,-71.6148054,-8.4188248,99.87,4,POINT Z (-8.4188248 -71.6148054 99.87)
30_SubZero__125400.90_T1HR1H.dat,2022-01-08 12:54:09.796,1641646449.796,-71.6147962,-8.4188111,99.78,4,POINT Z (-8.4188111 -71.6147962 99.78)
31_SubZero__125420.30_T1HR1H.dat,2022-01-08 12:54:29.191,1641646469.191,-71.6147866,-8.4187987,99.77,4,POINT Z (-8.4187987 -71.6147866 99.77)
32_SubZero__125440.40_T1HR1H.dat,2022-01-08 12:54:49.289,1641646489.289,-71.6147776,-8.4187856,99.8,4,POINT Z (-8.4187856 -71.6147776 99.8)
33_SubZero__125500_T1HR1H.dat,2022-01-08 12:55:08.899,1641646508.899,-71.614769,-8.4187745,99.82,4,POINT Z (-8.4187745 -71.614769 99.82)
34_SubZero__125519.20_T1HR1H.dat,2022-01-08 12:55:28.101,1641646528.101,-71.6147603,-8.4187634,99.83,4,POINT Z (-8.4187634 -71.6147603 99.83)
35_SubZero__125538.30_T1HR1H.dat,2022-01-08 12:55:47.201,1641646547.201,-71.6147509,-8.4187502,99.82,4,POINT Z (-8.4187502 -71.6147509 99.82)
36_SubZero__125557.40_T1HR1H.dat,2022-01-08 12:56:06.298,1641646566.298,-71.6147419,-8.4187375,99.8,4,POINT Z (-8.4187375 -71.6147419 99.8)
37_SubZero__125616.40_T1HR1H.dat,2022-01-08 12:56:25.300,1641646585.3,-71.614733,-8.4187259,99.78,4,POINT Z (-8.4187259 -71.614733 99.78)
38_SubZero__125635.70_T1HR1H.dat,2022-01-08 12:56:44.599,1641646604.599,-71.6147243,-8.4187136,99.76,4,POINT Z (-8.4187136 -71.6147243 99.76)
39_SubZero__125655_T1HR1H.dat,2022-01-08 12:57:03.902,1641646623.902,-71.6147158,-8.4187018,99.75,4,POINT Z (-8.4187018 -71.6147158 99.75)
40_SubZero__125714.80_T1HR1H.dat,2022-01-08 12:57:23.689,1641646643.689,-71.6147069,-8.418689,99.75,4,POINT Z (-8.418689 -71.6147069 99.75)
41_SubZero__125734.50_T1HR1H.dat,2022-01-08 12:57:43.392,1641646663.392,-71.6146983,-8.418675,99.78,4,POINT Z (-8.418675 -71.6146983 99.78)
42_SubZero__125753.90_T1HR1H.dat,2022-01-08 12:58:02.800,1641646682.8,-71.6146895,-8.4186631,99.8,4,POINT Z (-8.4186631 -71.6146895 99.8)
43_SubZero__125813.10_T1HR1H.dat,2022-01-08 12:58:22.005,1641646702.005,-71.6146807,-8.4186519,99.82,4,POINT Z (-8.4186519 -71.6146807 99.82)
44_SubZero__125832.10_T1HR1H.dat,2022-01-08 12:58:41.009,1641646721.009,-71.6146716,-8.4186392,99.79,4,POINT Z (-8.4186392 -71.6146716 99.79)
45_SubZero__125851.40_T1HR1H.dat,2022-01-08 12:59:00.289,1641646740.289,-71.6146624,-8.418625,99.75,4,POINT Z (-8.418625 -71.6146624 99.75)
46_SubZero__125910.80_T1HR1H.dat,2022-01-08 12:59:19.696,1641646759.696,-71.6146534,-8.4186111,99.77,4,POINT Z (-8.4186111 -71.6146534 99.77)
47_SubZero__125929.80_T1HR1H.dat,2022-01-08 12:59:38.704,1641646778.704,-71.6146442,-8.4185983,99.75,4,POINT Z (-8.4185983 -71.6146442 99.75)
48_SubZero__125948.70_T1HR1H.dat,2022-01-08 12:59:57.602,1641646797.602,-71.6146352,-8.4185848,99.77,4,POINT Z (-8.4185848 -71.6146352 99.77)
49_SubZero__130007.50_T1HR1H.dat,2022-01-08 13:00:16.405,1641646816.405,-71.6146256,-8.4185713,99.73,4,POINT Z (-8.4185713 -71.6146256 99.73)
50_SubZero__130026.10_T1HR1H.dat,2022-01-08 13:00:35.013,1641646835.013,-71.6146165,-8.4185574,99.74,4,POINT Z (-8.4185574 -71.6146165 99.74)
51_SubZero__130045.10_T1HR1H.dat,2022-01-08 13:00:54.008,1641646854.008,-71.6146073,-8.4185435,99.72,4,POINT Z (-8.4185435 -71.6146073 99.72)
52_SubZero__130103.90_T1HR1H.dat,2022-01-08 13:01:12.802,1641646872.802,-71.6145997,-8.4185322,99.72,4,POINT Z (-8.4185322 -71.6145997 99.72)
53_SubZero__130122.90_T1HR1H.dat,2022-01-08 13:01:31.806,1641646891.806,-71.6145911,-8.4185191,99.73,4,POINT Z (-8.4185191 -71.6145911 99.73)
54_SubZero__130141.70_T1HR1H.dat,2022-01-08 13:01:50.604,1641646910.604,-71.6145826,-8.4185064,99.74,4,POINT Z (-8.4185064 -71.6145826 99.74)
55_SubZero__130200.40_T1HR1H.dat,2022-01-08 13:02:09.304,1641646929.304,-71.6145735,-8.4184927,99.71,4,POINT Z (-8.4184927 -71.6145735 99.71)
56_SubZero__130219.40_T1HR1H.dat,2022-01-08 13:02:28.304,1641646948.304,-71.6145648,-8.4184782,99.67,4,POINT Z (-8.4184782 -71.6145648 99.67)
57_SubZero__130238.30_T1HR1H.dat,2022-01-08 13:02:47.210,1641646967.21,-71.6145561,-8.4184645,99.65,4,POINT Z (-8.4184645 -71.6145561 99.65)
58_SubZero__130257.30_T1HR1H.dat,2022-01-08 13:03:06.210,1641646986.21,-71.6145476,-8.4184501,99.67,4,POINT Z (-8.4184501 -71.6145476 99.67)
59_SubZero__130316.30_T1HR1H.dat,2022-01-08 13:03:25.210,1641647005.21,-71.6145393,-8.4184382,99.72,4,POINT Z (-8.4184382 -71.6145393 99.72)
60_SubZero__130335.10_T1HR1H.dat,2022-01-08 13:03:44.016,1641647024.016,-71.6145307,-8.4184261,99.72,4,POINT Z (-8.4184261 -71.6145307 99.72)
61_SubZero__130353.70_T1HR1H.dat,2022-01-08 13:04:02.599,1641647042.599,-71.6145217,-8.4184135,99.73,4,POINT Z (-8.4184135 -71.6145217 99.73)
62_SubZero__130417_T1HR1H.dat,2022-01-08 13:04:25.908,1641647065.908,-71.6145123,-8.4183996,99.68,4,POINT Z (-8.4183996 -71.6145123 99.68)
63_SubZero__130436.40_T1HR1H.dat,2022-01-08 13:04:45.308,1641647085.308,-71.6145047,-8.4183847,99.73,4,POINT Z (-8.4183847 -71.6145047 99.73)
64_SubZero__130455.30_T1HR1H.dat,2022-01-08 13:05:04.212,1641647104.212,-71.614496,-8.418374,99.68,4,POINT Z (-8.418374 -71.614496 99.68)
65_SubZero__130514.10_T1HR1H.dat,2022-01-08 13:05:23.009,1641647123.009,-71.6144867,-8.4183607,99.64,4,POINT Z (-8.4183607 -71.6144867 99.64)
66_SubZero__130533_T1HR1H.dat,2022-01-08 13:05:41.916,1641647141.916,-71.6144781,-8.418347,99.62,4,POINT Z (-8.418347 -71.6144781 99.62)
67_SubZero__130554.50_T1HR1H.dat,2022-01-08 13:06:03.409,1641647163.409,-71.6144707,-8.4183338,99.63,4,POINT Z (-8.4183338 -71.6144707 99.63)
68_SubZero__130615.10_T1HR1H.dat,2022-01-08 13:06:24.022,1641647184.022,-71.6144632,-8.4183228,99.64,4,POINT Z (-8.4183228 -71.6144632 99.64)
69_SubZero__130634.40_T1HR1H.dat,2022-01-08 13:06:43.312,1641647203.312,-71.614455,-8.4183114,99.68,4,POINT Z (-8.4183114 -71.614455 99.68)
70_SubZero__130653.40_T1HR1H.dat,2022-01-08 13:07:02.314,1641647222.314,-71.6144486,-8.4183019,99.68,4,POINT Z (-8.4183019 -71.6144486 99.68)
71_SubZero__130719.40_T1HR1H.dat,2022-01-08 13:07:28.319,1641647248.319,-71.6144404,-8.4182921,99.71,4,POINT Z (-8.4182921 -71.6144404 99.71)
72_SubZero__130741.60_T1HR1H.dat,2022-01-08 13:07:50.516,1641647270.516,-71.6144318,-8.4182783,99.75,4,POINT Z (-8.4182783 -71.6144318 99.75)
73_SubZero__130801.20_T1HR1H.dat,2022-01-08 13:08:10.120,1641647290.12,-71.6144237,-8.4182636,99.72,4,POINT Z (-8.4182636 -71.6144237 99.72)
74_SubZero__130820.70_T1HR1H.dat,2022-01-08 13:08:29.617,1641647309.617,-71.6144149,-8.4182525,99.74,4,POINT Z (-8.4182525 -71.6144149 99.74)
75_SubZero__130842.60_T1HR1H.dat,2022-01-08 13:08:51.516,1641647331.516,-71.6144069,-8.4182415,99.75,4,POINT Z (-8.4182415 -71.6144069 99.75)
76_SubZero__130908.50_T1HR1H.dat,2022-01-08 13:09:17.416,1641647357.416,-71.6143999,-8.4182303,99.77,4,POINT Z (-8.4182303 -71.6143999 99.77)
77_SubZero__130931.50_T1HR1H.dat,2022-01-08 13:09:40.416,1641647380.416,-71.6143918,-8.4182145,99.77,4,POINT Z (-8.4182145 -71.6143918 99.77)
78_SubZero__130957.20_T1HR1H.dat,2022-01-08 13:10:06.117,1641647406.117,-71.6143832,-8.4181998,99.74,4,POINT Z (-8.4181998 -71.6143832 99.74)
79_SubZero__131017.10_T1HR1H.dat,2022-01-08 13:10:26.028,1641647426.028,-71.6143757,-8.4181867,99.75,4,POINT Z (-8.4181867 -71.6143757 99.75)
80_SubZero__131036.30_T1HR1H.dat,2022-01-08 13:10:45.217,1641647445.217,-71.6143669,-8.4181739,99.76,4,POINT Z (-8.4181739 -71.6143669 99.76)
81_SubZero__131055.30_T1HR1H.dat,2022-01-08 13:11:04.220,1641647464.22,-71.6143593,-8.4181626,99.75,4,POINT Z (-8.4181626 -71.6143593 99.75)
82_SubZero__131114_T1HR1H.dat,2022-01-08 13:11:22.923,1641647482.923,-71.6143505,-8.4181504,99.76,4,POINT Z (-8.4181504 -71.6143505 99.76)
83_SubZero__131132.90_T1HR1H.dat,2022-01-08 13:11:41.825,1641647501.825,-71.6143412,-8.4181362,99.74,4,POINT Z (-8.4181362 -71.6143412 99.74)
84_SubZero__131152_T1HR1H.dat,2022-01-08 13:12:00.919,1641647520.919,-71.6143317,-8.4181207,99.74,4,POINT Z (-8.4181207 -71.6143317 99.74)
85_SubZero__131211_T1HR1H.dat,2022-01-08 13:12:19.928,1641647539.928,-71.6143227,-8.4181077,99.74,4,POINT Z (-8.4181077 -71.6143227 99.74)
86_SubZero__131230.10_T1HR1H.dat,2022-01-08 13:12:39.028,1641647559.028,-71.6143146,-8.4180951,99.76,4,POINT Z (-8.4180951 -71.6143146 99.76)
87_SubZero__131249.60_T1HR1H.dat,2022-01-08 13:12:58.525,1641647578.525,-71.614307,-8.4180823,99.79,4,POINT Z (-8.4180823 -71.614307 99.79)
88_SubZero__131311.80_T1HR1H.dat,2022-01-08 13:13:20.727,1641647600.727,-71.6142989,-8.4180691,99.84,4,POINT Z (-8.4180691 -71.6142989 99.84)
89_SubZero__131336.40_T1HR1H.dat,2022-01-08 13:13:45.319,1641647625.319,-71.6142923,-8.4180602,99.89,4,POINT Z (-8.4180602 -71.6142923 99.89)
90_SubZero__131358.90_T1HR1H.dat,2022-01-08 13:14:07.828,1641647647.828,-71.6142855,-8.4180523,99.89,4,POINT Z (-8.4180523 -71.6142855 99.89)
91_SubZero__131419_T1HR1H.dat,2022-01-08 13:14:27.927,1641647667.927,-71.6142765,-8.4180373,99.83,4,POINT Z (-8.4180373 -71.6142765 99.83)
92_SubZero__131437.90_T1HR1H.dat,2022-01-08 13:14:46.829,1641647686.829,-71.6142675,-8.4180246,99.81,4,POINT Z (-8.4180246 -71.6142675 99.81)
93_SubZero__131456.70_T1HR1H.dat,2022-01-08 13:15:05.625,1641647705.625,-71.6142592,-8.4180131,99.86,4,POINT Z (-8.4180131 -71.6142592 99.86)
94_SubZero__131515.90_T1HR1H.dat,2022-01-08 13:15:24.826,1641647724.826,-71.6142504,-8.4180005,99.9,4,POINT Z (-8.4180005 -71.6142504 99.9)
95_SubZero__131534.60_T1HR1H.dat,2022-01-08 13:15:43.527,1641647743.527,-71.6142415,-8.4179878,99.93,4,POINT Z (-8.4179878 -71.6142415 99.93)
96_SubZero__131553.40_T1HR1H.dat,2022-01-08 13:16:02.327,1641647762.327,-71.6142328,-8.4179758,99.92,4,POINT Z (-8.4179758 -71.6142328 99.92)
97_SubZero__131612.40_T1HR1H.dat,2022-01-08 13:16:21.327,1641647781.327,-71.6142242,-8.4179631,99.92,4,POINT Z (-8.4179631 -71.6142242 99.92)
98_SubZero__131631.20_T1HR1H.dat,2022-01-08 13:16:40.132,1641647800.132,-71.6142146,-8.4179512,99.89,4,POINT Z (-8.4179512 -71.6142146 99.89)
99_SubZero__131650.20_T1HR1H.dat,2022-01-08 13:16:59.132,1641647819.132,-71.6142056,-8.4179381,99.84,4,POINT Z (-8.4179381 -71.6142056 99.84)
100_SubZero__131709.10_T1HR1H.dat,2022-01-08 13:17:18.036,1641647838.036,-71.6141962,-8.4179245,99.81,4,POINT Z (-8.4179245 -71.6141962 99.81)
101_SubZero__131728.40_T1HR1H.dat,2022-01-08 13:17:37.327,1641647857.327,-71.6141865,-8.4179091,99.77,4,POINT Z (-8.4179091 -71.6141865 99.77)
102_SubZero__131747.50_T1HR1H.dat,2022-01-08 13:17:56.428,1641647876.428,-71.6141778,-8.4178954,99.74,4,POINT Z (-8.4178954 -71.6141778 99.74)
103_SubZero__131806.40_T1HR1H.dat,2022-01-08 13:18:15.329,1641647895.329,-71.6141684,-8.4178818,99.72,4,POINT Z (-8.4178818 -71.6141684 99.72)
104_SubZero__131825.50_T1HR1H.dat,2022-01-08 13:18:34.430,1641647914.43,-71.6141587,-8.4178674,99.72,4,POINT Z (-8.4178674 -71.6141587 99.72)
105_SubZero__131844.40_T1HR1H.dat,2022-01-08 13:18:53.332,1641647933.332,-71.6141495,-8.4178552,99.67,4,POINT Z (-8.4178552 -71.6141495 99.67)
106_SubZero__131903.40_T1HR1H.dat,2022-01-08 13:19:12.327,1641647952.327,-71.6141401,-8.4178407,99.64,4,POINT Z (-8.4178407 -71.6141401 99.64)
107_SubZero__131922.50_T1HR1H.dat,2022-01-08 13:19:31.432,1641647971.432,-71.6141314,-8.4178264,99.64,4,POINT Z (-8.4178264 -71.6141314 99.64)
108_SubZero__131941.40_T1HR1H.dat,2022-01-08 13:19:50.328,1641647990.328,-71.6141222,-8.4178137,99.65,4,POINT Z (-8.4178137 -71.6141222 99.65)
109_SubZero__132000.60_T1HR1H.dat,2022-01-08 13:20:09.527,1641648009.527,-71.6141122,-8.4177997,99.6,4,POINT Z (-8.4177997 -71.6141122 99.6)
110_SubZero__132020.10_T1HR1H.dat,2022-01-08 13:20:29.039,1641648029.039,-71.614103,-8.4177859,99.63,4,POINT Z (-8.4177859 -71.614103 99.63)
111_SubZero__132039.50_T1HR1H.dat,2022-01-08 13:20:48.433,1641648048.433,-71.6140937,-8.4177719,99.7,4,POINT Z (-8.4177719 -71.6140937 99.7)
112_SubZero__132058.40_T1HR1H.dat,2022-01-08 13:21:07.327,1641648067.327,-71.6140848,-8.4177591,99.7,4,POINT Z (-8.4177591 -71.6140848 99.7)
113_SubZero__132117.40_T1HR1H.dat,2022-01-08 13:21:26.328,1641648086.328,-71.6140759,-8.4177447,99.72,4,POINT Z (-8.4177447 -71.6140759 99.72)
114_SubZero__132136.10_T1HR1H.dat,2022-01-08 13:21:45.042,1641648105.042,-71.6140678,-8.4177306,99.77,4,POINT Z (-8.4177306 -71.6140678 99.77)
115_SubZero__132155_T1HR1H.dat,2022-01-08 13:22:03.932,1641648123.932,-71.6140587,-8.4177177,99.74,4,POINT Z (-8.4177177 -71.6140587 99.74)
116_SubZero__132213.70_T1HR1H.dat,2022-01-08 13:22:22.632,1641648142.632,-71.6140499,-8.4177045,99.78,4,POINT Z (-8.4177045 -71.6140499 99.78)
117_SubZero__132232.40_T1HR1H.dat,2022-01-08 13:22:41.332,1641648161.332,-71.6140407,-8.4176903,99.75,4,POINT Z (-8.4176903 -71.6140407 99.75)
118_SubZero__132251.10_T1HR1H.dat,2022-01-08 13:23:00.045,1641648180.045,-71.6140317,-8.417675,99.76,4,POINT Z (-8.417675 -71.6140317 99.76)
119_SubZero__132310_T1HR1H.dat,2022-01-08 13:23:18.940,1641648198.94,-71.6140232,-8.4176616,99.77,4,POINT Z (-8.4176616 -71.6140232 99.77)
120_SubZero__132328.80_T1HR1H.dat,2022-01-08 13:23:37.739,1641648217.739,-71.614014,-8.4176468,99.78,4,POINT Z (-8.4176468 -71.614014 99.78)
121_SubZero__132347.70_T1HR1H.dat,2022-01-08 13:23:56.636,1641648236.636,-71.6140054,-8.4176323,99.8,4,POINT Z (-8.4176323 -71.6140054 99.8)
122_SubZero__132406.50_T1HR1H.dat,2022-01-08 13:24:15.440,1641648255.44,-71.6139963,-8.4176177,99.84,4,POINT Z (-8.4176177 -71.6139963 99.84)
123_SubZero__132425.20_T1HR1H.dat,2022-01-08 13:24:34.140,1641648274.14,-71.6139875,-8.4176038,99.83,4,POINT Z (-8.4176038 -71.6139875 99.83)
124_SubZero__132444_T1HR1H.dat,2022-01-08 13:24:52.941,1641648292.941,-71.6139791,-8.4175902,99.84,4,POINT Z (-8.4175902 -71.6139791 99.84)
125_SubZero__132502.80_T1HR1H.dat,2022-01-08 13:25:11.740,1641648311.74,-71.6139713,-8.4175761,99.86,4,POINT Z (-8.4175761 -71.6139713 99.86)
126_SubZero__132521.40_T1HR1H.dat,2022-01-08 13:25:30.347,1641648330.347,-71.6139625,-8.4175634,99.87,4,POINT Z (-8.4175634 -71.6139625 99.87)
