filename,timestamp,NChirps,NAttenuators,SubBurstsInBurst,RF\_Attenuator,AF\_Gain,fc,B,T,fs,Temperature\_1,Temperature\_2,BatteryVoltage
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/367\_SubZero\_\_144759.90\_T1HR1H.dat,2022-01-08 14:48:05,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,31.2187,12.1696
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/368\_SubZero\_\_144819.30\_T1HR1H.dat,2022-01-08 14:48:25,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,33.7656,12.1736
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/369\_SubZero\_\_144839.10\_T1HR1H.dat,2022-01-08 14:48:44,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,34.5469,12.1736
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/36\_SubZero\_\_125557.40\_T1HR1H.dat,2022-01-08 12:56:02,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,24.375,12.3025
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/370\_SubZero\_\_144859.50\_T1HR1H.dat,2022-01-08 14:49:05,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,34.5469,12.1776
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/371\_SubZero\_\_144920.10\_T1HR1H.dat,2022-01-08 14:49:25,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,36.6953,12.1816
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/372\_SubZero\_\_144939.50\_T1HR1H.dat,2022-01-08 14:49:45,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,36.5,12.1736
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/373\_SubZero\_\_144958.70\_T1HR1H.dat,2022-01-08 14:50:04,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,36.5,12.1696
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/374\_SubZero\_\_145017.70\_T1HR1H.dat,2022-01-08 14:50:23,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,36.5,12.1696
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/375\_SubZero\_\_145036.70\_T1HR1H.dat,2022-01-08 14:50:42,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,37.2813,12.1736
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/376\_SubZero\_\_145056.10\_T1HR1H.dat,2022-01-08 14:51:01,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,37.2813,12.1696
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/377\_SubZero\_\_145115.90\_T1HR1H.dat,2022-01-08 14:51:21,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,36.5,12.1655
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/378\_SubZero\_\_145135.10\_T1HR1H.dat,2022-01-08 14:51:40,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,35.5234,12.1696
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/379\_SubZero\_\_145153.90\_T1HR1H.dat,2022-01-08 14:51:59,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,36.8906,12.1655
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/37\_SubZero\_\_125616.40\_T1HR1H.dat,2022-01-08 12:56:21,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,25.3516,12.3025
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/380\_SubZero\_\_145213.30\_T1HR1H.dat,2022-01-08 14:52:19,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,36.1094,12.1696
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/381\_SubZero\_\_145232.10\_T1HR1H.dat,2022-01-08 14:52:37,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,36.1094,12.1696
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/382\_SubZero\_\_145250.90\_T1HR1H.dat,2022-01-08 14:52:56,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,36.1094,12.1615
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/383\_SubZero\_\_145310.10\_T1HR1H.dat,2022-01-08 14:53:15,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,36.1094,12.1655
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/384\_SubZero\_\_145329.30\_T1HR1H.dat,2022-01-08 14:53:35,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,34.7422,12.1655
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/385\_SubZero\_\_145348.10\_T1HR1H.dat,2022-01-08 14:53:53,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,36.6953,12.1655
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/386\_SubZero\_\_145406.90\_T1HR1H.dat,2022-01-08 14:54:12,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,34.5469,12.1655
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/387\_SubZero\_\_145425.70\_T1HR1H.dat,2022-01-08 14:54:31,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,35.1328,12.1696
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/388\_SubZero\_\_145444.90\_T1HR1H.dat,2022-01-08 14:54:50,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,33.5703,12.1655
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/389\_SubZero\_\_145503.70\_T1HR1H.dat,2022-01-08 14:55:09,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,34.1563,12.1696
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/38\_SubZero\_\_125635.70\_T1HR1H.dat,2022-01-08 12:56:40,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,26.1328,12.3065
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/390\_SubZero\_\_145522.90\_T1HR1H.dat,2022-01-08 14:55:28,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,32.1953,12.1655
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/391\_SubZero\_\_145542.30\_T1HR1H.dat,2022-01-08 14:55:48,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,34.1563,12.1655
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/392\_SubZero\_\_145601.10\_T1HR1H.dat,2022-01-08 14:56:06,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,30.2422,12.1615
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/393\_SubZero\_\_145619.90\_T1HR1H.dat,2022-01-08 14:56:25,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,29.2656,12.1615
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/394\_SubZero\_\_145638.70\_T1HR1H.dat,2022-01-08 14:56:44,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,33.1797,12.1655
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/395\_SubZero\_\_145657.50\_T1HR1H.dat,2022-01-08 14:57:03,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,29.8516,12.1615
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/396\_SubZero\_\_145716.70\_T1HR1H.dat,2022-01-08 14:57:22,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,29.0703,12.1655
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/397\_SubZero\_\_145735.70\_T1HR1H.dat,2022-01-08 14:57:41,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,33.1797,12.1615
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/398\_SubZero\_\_145755.30\_T1HR1H.dat,2022-01-08 14:58:01,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,29.8516,12.1615
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/399\_SubZero\_\_145814.50\_T1HR1H.dat,2022-01-08 14:58:20,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,29.6562,12.1615
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/39\_SubZero\_\_125655\_T1HR1H.dat,2022-01-08 12:57:00,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,24.7656,12.3065
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/3\_SubZero\_\_124504.50\_T1HR1H.dat,2022-01-08 12:45:09,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,17.3359,12.3226
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/400\_SubZero\_\_145833.30\_T1HR1H.dat,2022-01-08 14:58:39,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,34.7422,12.1615
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/401\_SubZero\_\_145852.50\_T1HR1H.dat,2022-01-08 14:58:58,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,33.375,12.1615
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/402\_SubZero\_\_145912.10\_T1HR1H.dat,2022-01-08 14:59:17,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,31.0234,12.1655
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/403\_SubZero\_\_145931.10\_T1HR1H.dat,2022-01-08 14:59:36,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,31.0234,12.1615
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/404\_SubZero\_\_145950.30\_T1HR1H.dat,2022-01-08 14:59:56,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,32.3906,12.1615
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/405\_SubZero\_\_150011.10\_T1HR1H.dat,2022-01-08 15:00:16,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,31.0234,12.1655
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/406\_SubZero\_\_150030.90\_T1HR1H.dat,2022-01-08 15:00:36,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,34.5469,12.1615
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/407\_SubZero\_\_150050.30\_T1HR1H.dat,2022-01-08 15:00:56,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,34.3516,12.1534
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/408\_SubZero\_\_150108.10\_T1HR1H.dat,2022-01-08 15:01:13,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,34.3516,12.1534
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/409\_SubZero\_\_150126.70\_T1HR1H.dat,2022-01-08 15:01:32,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,33.7656,12.1494
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/40\_SubZero\_\_125714.80\_T1HR1H.dat,2022-01-08 12:57:19,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,23.2031,12.3065
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/410\_SubZero\_\_150145.70\_T1HR1H.dat,2022-01-08 15:01:51,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,32.5859,12.1494
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/411\_SubZero\_\_150204.30\_T1HR1H.dat,2022-01-08 15:02:10,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,33.7656,12.1575
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/412\_SubZero\_\_150222.10\_T1HR1H.dat,2022-01-08 15:02:27,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,33.5703,12.1534
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/413\_SubZero\_\_150239.10\_T1HR1H.dat,2022-01-08 15:02:44,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,33.7656,12.1494
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/414\_SubZero\_\_150257.70\_T1HR1H.dat,2022-01-08 15:03:03,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,33.7656,12.1494
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/415\_SubZero\_\_150316.70\_T1HR1H.dat,2022-01-08 15:03:22,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,33.5703,12.1575
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/416\_SubZero\_\_150335.30\_T1HR1H.dat,2022-01-08 15:03:41,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,33.5703,12.1575
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/417\_SubZero\_\_150355.30\_T1HR1H.dat,2022-01-08 15:04:01,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,33.9609,12.1615
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/418\_SubZero\_\_150414.50\_T1HR1H.dat,2022-01-08 15:04:20,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,31.8047,12.1534
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/419\_SubZero\_\_150433.50\_T1HR1H.dat,2022-01-08 15:04:39,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,33.375,12.1575
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/41\_SubZero\_\_125734.50\_T1HR1H.dat,2022-01-08 12:57:39,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,23.3984,12.3065
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/420\_SubZero\_\_150451.10\_T1HR1H.dat,2022-01-08 15:04:57,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,33.9609,12.1454
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/421\_SubZero\_\_150509.70\_T1HR1H.dat,2022-01-08 15:05:15,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,33.9609,12.1494
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/422\_SubZero\_\_150528.50\_T1HR1H.dat,2022-01-08 15:05:34,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,33.375,12.1534
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/423\_SubZero\_\_150547.30\_T1HR1H.dat,2022-01-08 15:05:53,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,34.1563,12.1534
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/424\_SubZero\_\_150606.10\_T1HR1H.dat,2022-01-08 15:06:12,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,33.1797,12.1534
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/425\_SubZero\_\_150624.70\_T1HR1H.dat,2022-01-08 15:06:30,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,33.9609,12.1494
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/426\_SubZero\_\_150643.50\_T1HR1H.dat,2022-01-08 15:06:49,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,33.5703,12.1534
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/427\_SubZero\_\_150702.10\_T1HR1H.dat,2022-01-08 15:07:08,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,33.7656,12.1494
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/428\_SubZero\_\_150720.90\_T1HR1H.dat,2022-01-08 15:07:26,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,34.1563,12.1534
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/429\_SubZero\_\_150739.70\_T1HR1H.dat,2022-01-08 15:07:45,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,34.1563,12.1494
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/42\_SubZero\_\_125753.90\_T1HR1H.dat,2022-01-08 12:57:58,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,24.7656,12.3065
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/430\_SubZero\_\_150758.30\_T1HR1H.dat,2022-01-08 15:08:04,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,33.1797,12.1494
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/431\_SubZero\_\_150816.90\_T1HR1H.dat,2022-01-08 15:08:22,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,35.7188,12.1494
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/432\_SubZero\_\_150835.70\_T1HR1H.dat,2022-01-08 15:08:41,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,34.1563,12.1494
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/433\_SubZero\_\_150854.50\_T1HR1H.dat,2022-01-08 15:09:00,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,35.9141,12.1454
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/434\_SubZero\_\_150913.20\_T1HR1H.dat,2022-01-08 15:09:19,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,34.3516,12.1454
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/435\_SubZero\_\_150932.30\_T1HR1H.dat,2022-01-08 15:09:38,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,35.7188,12.1534
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/436\_SubZero\_\_150950.10\_T1HR1H.dat,2022-01-08 15:09:56,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,35.7188,12.1414
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/437\_SubZero\_\_151008.10\_T1HR1H.dat,2022-01-08 15:10:14,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,35.9141,12.1414
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/438\_SubZero\_\_151027.10\_T1HR1H.dat,2022-01-08 15:10:33,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,35.5234,12.1454
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/439\_SubZero\_\_151046.10\_T1HR1H.dat,2022-01-08 15:10:52,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,35.9141,12.1534
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/43\_SubZero\_\_125813.10\_T1HR1H.dat,2022-01-08 12:58:18,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,24.375,12.3025
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/440\_SubZero\_\_151104.70\_T1HR1H.dat,2022-01-08 15:11:10,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,35.5234,12.1454
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/441\_SubZero\_\_151123.90\_T1HR1H.dat,2022-01-08 15:11:29,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,35.9141,12.1494
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/442\_SubZero\_\_151143.10\_T1HR1H.dat,2022-01-08 15:11:49,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,35.9141,12.1494
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/443\_SubZero\_\_151202.30\_T1HR1H.dat,2022-01-08 15:12:08,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,34.7422,12.1534
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/444\_SubZero\_\_151221.10\_T1HR1H.dat,2022-01-08 15:12:27,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,35.5234,12.1454
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/445\_SubZero\_\_151240.10\_T1HR1H.dat,2022-01-08 15:12:46,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,34.7422,12.1534
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/446\_SubZero\_\_151258.90\_T1HR1H.dat,2022-01-08 15:13:04,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,36.6953,12.1494
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/447\_SubZero\_\_151317.90\_T1HR1H.dat,2022-01-08 15:13:23,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,35.9141,12.1454
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/448\_SubZero\_\_151336.70\_T1HR1H.dat,2022-01-08 15:13:42,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,35.9141,12.1414
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/449\_SubZero\_\_151355.60\_T1HR1H.dat,2022-01-08 15:14:01,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,35.9141,12.1494
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/44\_SubZero\_\_125832.10\_T1HR1H.dat,2022-01-08 12:58:37,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,25.7422,12.3025
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/450\_SubZero\_\_151414.30\_T1HR1H.dat,2022-01-08 15:14:20,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,35.5234,12.1414
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/451\_SubZero\_\_151433.50\_T1HR1H.dat,2022-01-08 15:14:39,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,36.3047,12.1494
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/452\_SubZero\_\_151452.80\_T1HR1H.dat,2022-01-08 15:14:58,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,35.9141,12.1454
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/453\_SubZero\_\_151511.90\_T1HR1H.dat,2022-01-08 15:15:17,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,35.9141,12.1454
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/454\_SubZero\_\_151530.60\_T1HR1H.dat,2022-01-08 15:15:36,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,35.9141,12.1494
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/455\_SubZero\_\_151549.50\_T1HR1H.dat,2022-01-08 15:15:55,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,35.9141,12.1414
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/456\_SubZero\_\_151606.10\_T1HR1H.dat,2022-01-08 15:16:12,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,35.9141,12.1293
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/457\_SubZero\_\_151622.40\_T1HR1H.dat,2022-01-08 15:16:28,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,35.9141,12.1293
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/458\_SubZero\_\_151641.50\_T1HR1H.dat,2022-01-08 15:16:47,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,36.6953,12.1414
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/459\_SubZero\_\_151700.40\_T1HR1H.dat,2022-01-08 15:17:06,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,36.3047,12.1414
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/45\_SubZero\_\_125851.40\_T1HR1H.dat,2022-01-08 12:58:56,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,26.1328,12.3025
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/460\_SubZero\_\_151719.90\_T1HR1H.dat,2022-01-08 15:17:25,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,36.3047,12.1414
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/461\_SubZero\_\_151740.10\_T1HR1H.dat,2022-01-08 15:17:46,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,35.3281,12.1454
/Untouched/ApRES/HF/StartStop/2022-01-08-hf-apres-bulge-profile/profile\_stop\_go/462\_SubZero\_\_151759.60\_T1HR1H.dat,2022-01-08 15:18:05,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,38.2656,12.1494
